"June 30, 2019",14,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Kevan Lyon
"June 30, 2019",15,The Pioneers,David McCullough,Simon & Schuster,Jan Miller
"June 30, 2019",16,You Are a Badass,Jen Sincero,Running Press Adult,Lisa DiMona
"June 30, 2019",17,Born a Crime,Trevor Noah,Spiegel & Grau,Kevan Lyon
"June 30, 2019",18,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Peter McGuigan
"June 30, 2019",19,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Jenny Bent
"June 30, 2019",20,12 Rules for Life,Jordan B. Peterson,Random House Canada,Mollie Glick
"July 7, 2019",1,Educated,Tara Westover,Random House,Kevan Lyon
"July 7, 2019",2,Becoming,Michelle Obama,Crown,Jan Miller
"July 7, 2019",3,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Lisa DiMona
"July 7, 2019",4,You Are a Badass,Jen Sincero,Running Press Adult,Kevan Lyon
"July 7, 2019",5,Unfreedom of the Press,Mark R. Levin,Threshold Editions,Peter McGuigan
"July 7, 2019",6,Can't Hurt Me,David Goggins,Lioncrest Publishing,Jenny Bent
"July 7, 2019",7,Unfu*k Yourself,Gary John Bishop,HarperOne,Mollie Glick
"July 7, 2019",8,Atomic Habits,James Clear,Avery,Kevan Lyon
"July 7, 2019",9,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Sloan Harris
"July 7, 2019",10,The Pioneers,David McCullough,Simon & Schuster,Lisa DiMona
"July 7, 2019",11,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Jan Miller
"July 7, 2019",12,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Mollie Glick
"July 7, 2019",13,Dare to Lead,Brené Brown,Random House,Jenny Bent
"July 7, 2019",14,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Kevan Lyon
"July 7, 2019",15,1776,David McCullough,Simon & Schuster,Sloan Harris
"July 7, 2019",16,Born a Crime,Trevor Noah,Spiegel & Grau,Lisa DiMona
"July 7, 2019",17,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jan Miller
"July 7, 2019",18,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Mollie Glick
"July 7, 2019",19,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jenny Bent
"July 7, 2019",20,Sapiens,Yuval Noah Harari,Harper,Kevan Lyon
"July 14, 2019",1,Justice on Trial,Carrie Severino & Mollie Hemingway,Regnery Publishing,Jan Miller
"July 14, 2019",2,Educated,Tara Westover,Random House,Lisa DiMona
"July 14, 2019",3,Becoming,Michelle Obama,Crown,Mollie Glick
"July 14, 2019",4,Three Women,Lisa Taddeo,Avid Reader Press / Simon & Schuster,Sloan Harris
"July 14, 2019",5,Filthy Rich,James Patterson & John Connolly,"Little, Brown and Company",Kevan Lyon
"July 14, 2019",6,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jenny Bent
"July 14, 2019",7,Can't Hurt Me,David Goggins,Lioncrest Publishing,Jan Miller
"July 14, 2019",8,Unfu*k Yourself,Gary John Bishop,HarperOne,Lisa DiMona
"July 14, 2019",9,Atomic Habits,James Clear,Avery,Mollie Glick
"July 14, 2019",10,Legion versus Phalanx,Myke Cole,Osprey Publishing,Sloan Harris
"July 14, 2019",11,Dare to Lead,Brené Brown,Random House,Kevan Lyon
"July 14, 2019",12,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Jenny Bent
"July 14, 2019",13,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Tina Bennett
"July 14, 2019",14,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Mollie Glick
"July 14, 2019",15,12 Rules for Life,Jordan B. Peterson,Random House Canada,Phillipa Brophy
"July 14, 2019",16,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Esther Newberg
"July 14, 2019",17,Ego Is the Enemy,Ryan Holiday,Portfolio,Kevan Lyon
"July 14, 2019",18,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jan Miller
"July 14, 2019",19,An Incomplete Education,Judy Jones & William Wilson,Ballantine Books,Mollie Glick
"July 14, 2019",20,Born a Crime,Trevor Noah,Spiegel & Grau,Tina Bennett
"July 21, 2019",1,Educated,Tara Westover,Random House,Mollie Glick
"July 21, 2019",2,Becoming,Michelle Obama,Crown,Phillipa Brophy
"July 21, 2019",3,American Carnage,Tim Alberta,Harper,Esther Newberg
"July 21, 2019",4,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Kevan Lyon
"July 21, 2019",5,Justice on Trial,Carrie Severino & Mollie Hemingway,Regnery Publishing,Jan Miller
"July 21, 2019",6,Hillbilly Elegy,J.D. Vance,Harper,Mollie Glick
"July 21, 2019",7,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Mollie Glick
"July 21, 2019",8,Unfreedom of the Press,Mark R. Levin,Threshold Editions,Jenny Bent
"July 21, 2019",9,Three Women,Lisa Taddeo,Avid Reader Press / Simon & Schuster,Kevan Lyon
"July 21, 2019",10,Can't Hurt Me,David Goggins,Lioncrest Publishing,Jan Miller
"July 21, 2019",11,Unfu*k Yourself,Gary John Bishop,HarperOne,Lisa DiMona
"July 21, 2019",12,Atomic Habits,James Clear,Avery,Mollie Glick
"July 21, 2019",13,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Esther Newberg
"July 21, 2019",14,Dare to Lead,Brené Brown,Random House,Mollie Glick
"July 21, 2019",15,The Obesity Code,Dr. Jason Fung,Greystone Books,Jenny Bent
"July 21, 2019",16,You Are a Badass,Jen Sincero,Running Press Adult,Kevan Lyon
"July 21, 2019",17,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jan Miller
"July 21, 2019",18,Evil Has a Name,"Paul Holes, et al.",Audible Studios,Lisa DiMona
"July 21, 2019",19,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"July 21, 2019",20,Billion Dollar Whale,Bradley Hope & Tom Wright,Hachette Books,Esther Newberg
"July 28, 2019",1,Educated,Tara Westover,Random House,Kevan Lyon
"July 28, 2019",2,Becoming,Michelle Obama,Crown,Lisa DiMona
"July 28, 2019",3,Can't Hurt Me,David Goggins,Lioncrest Publishing,Jenny Bent
"July 28, 2019",4,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jan Miller
"July 28, 2019",5,Atomic Habits,James Clear,Avery,Mollie Glick
"July 28, 2019",6,Unfu*k Yourself,Gary John Bishop,HarperOne,Kevan Lyon
"July 28, 2019",7,Dare to Lead,Brené Brown,Random House,Lisa DiMona
"July 28, 2019",8,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Jenny Bent
"July 28, 2019",9,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jan Miller
"July 28, 2019",10,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Mollie Glick
"July 28, 2019",11,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Kevan Lyon
"July 28, 2019",12,Three Women,Lisa Taddeo,Avid Reader Press / Simon & Schuster,Lisa DiMona
"July 28, 2019",13,Sapiens,Yuval Noah Harari,Harper,Jenny Bent
"July 28, 2019",14,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jan Miller
"July 28, 2019",15,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Mollie Glick
"July 28, 2019",16,Grant,Ron Chernow,Penguin Books,Kevan Lyon
"July 28, 2019",17,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Lisa DiMona
"July 28, 2019",18,Born a Crime,Trevor Noah,Spiegel & Grau,Jenny Bent
"July 28, 2019",19,The Four Agreements,Don Miguel Ruiz & Janet Mills,Amber-Allen Publishing,Jan Miller
"July 28, 2019",20,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Mollie Glick
"August 4, 2019",1,Educated,Tara Westover,Random House,Molly Friedrich
"August 4, 2019",2,Rivals!,Scott McCormick,Audible Studios,Lisa DiMona
"August 4, 2019",3,The Man Who Knew the Way to the Moon,Todd Zwillich,Audible Studios,Kevan Lyon
"August 4, 2019",4,A Grown-Up Guide to Dinosaurs,Ben Garrod,Crown,Jenny Bent
"August 4, 2019",5,Becoming,Michelle Obama,Lioncrest Publishing,Jan Miller
"August 4, 2019",6,Can't Hurt Me,David Goggins,"Avid Reader Press,Simon & Schuster",Molly Friedrich
"August 4, 2019",7,Three Women,Lisa Taddeo,Random House,Lisa DiMona
"August 4, 2019",8,Dare to Lead,Brené Brown,Avery,Kevan Lyon
"August 4, 2019",9,Atomic Habits,James Clear,Harper,Jenny Bent
"August 4, 2019",10,The Subtle Art of Not Giving a F*ck,Mark Manson,HarperOne,Jan Miller
"August 4, 2019",11,Unfu*k Yourself,Gary John Bishop,HarperCollins Leadership,Lisa DiMona
"August 4, 2019",12,"Girl, Stop Apologizing",Rachel Hollis,Simon & Schuster,Kevan Lyon
"August 4, 2019",13,How to Win Friends and Influence People,Dale Carnegie,Houghton Mifflin Harcourt,Susan Raihofer
"August 4, 2019",14,Liquid Rules,Mark Miodownik,Thomas Nelson,Jenny Bent
"August 4, 2019",15,"Girl, Wash Your Face",Rachel Hollis,Mango,Jan Miller
"August 4, 2019",16,The 7 Habits of Highly Effective People,Stephen R. Covey,37 Ink,Mollie Glick
"August 4, 2019",17,I Can't Make This Up,Kevin Hart,Houghton Mifflin Harcourt,Lisa DiMona
"August 4, 2019",18,Maybe You Should Talk to Someone,Lori Gottlieb,Harper,Kevan Lyon
"August 4, 2019",19,Sapiens,Yuval Noah Harari,Threshold Editions,Susan Raihofer
"August 4, 2019",20,Unfreedom of the Press,Mark R. Levin,Random House,Jenny Bent
"August 11, 2019",1,Educated,Tara Westover,Random House,Jan Miller
"August 11, 2019",2,Becoming,Michelle Obama,Crown,Mollie Glick
"August 11, 2019",3,Can't Hurt Me,David Goggins,Lioncrest Publishing,Susan Raihofer
"August 11, 2019",4,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Lisa DiMona
"August 11, 2019",5,Unfu*k Yourself,Gary John Bishop,HarperOne,Kevan Lyon
"August 11, 2019",6,Dare to Lead,Brené Brown,Random House,Jenny Bent
"August 11, 2019",7,Atomic Habits,James Clear,Avery,Jan Miller
"August 11, 2019",8,Never Split the Difference,Chris Voss & Tahl Raz,HarperBusiness,Susan Raihofer
"August 11, 2019",9,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Lisa DiMona
"August 11, 2019",10,How to Hide an Empire,Daniel Immerwahr,"Farrar, Straus and Giroux",Kevan Lyon
"August 11, 2019",11,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Jenny Bent
"August 11, 2019",12,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jan Miller
"August 11, 2019",13,Three Women,Lisa Taddeo,Avid Reader Press,Susan Raihofer
"August 11, 2019",14,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Jenny Bent
"August 11, 2019",15,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Lisa DiMona
"August 11, 2019",16,Born a Crime,Trevor Noah,Spiegel & Grau,Jan Miller
"August 11, 2019",17,12 Rules for Life,Jordan B. Peterson,Random House Canada,Kevan Lyon
"August 11, 2019",18,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"August 11, 2019",19,The 5 Love Languages,Gary D. Chapman,Northfield Publishing,Susan Raihofer
"August 11, 2019",20,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Jenny Bent
"August 18, 2019",1,Educated,Tara Westover,Random House,Lisa DiMona
"August 18, 2019",2,Becoming,Michelle Obama,Crown,Jan Miller
"August 18, 2019",3,Ball of Collusion,Andrew C. McCarthy,Encounter Books,Kevan Lyon
"August 18, 2019",4,Can't Hurt Me,David Goggins,Lioncrest Publishing,Mollie Glick
"August 18, 2019",5,The Myth of Sisyphus And Other Essays,Albert Camus,Vintage,Susan Raihofer
"August 18, 2019",6,The Next Pandemic,Ali Khan,PublicAffairs,Lisa DiMona
"August 18, 2019",7,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jenny Bent
"August 18, 2019",8,How to Be an Antiracist,Ibram X. Kendi,One World,Kevan Lyon
"August 18, 2019",9,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Jan Miller
"August 18, 2019",10,Unfu*k Yourself,Gary John Bishop,HarperOne,Susan Raihofer
"August 18, 2019",11,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Lisa DiMona
"August 18, 2019",12,Atomic Habits,James Clear,Avery,Jenny Bent
"August 18, 2019",13,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Kevan Lyon
"August 18, 2019",14,Language Families of the World,John McWhorter & The Great Courses,Random House,Jan Miller
"August 18, 2019",15,Dare to Lead,Brené Brown,Houghton Mifflin Harcourt,Susan Raihofer
"August 18, 2019",16,Maybe You Should Talk to Someone,Lori Gottlieb,HarperBusiness,Lisa DiMona
"August 18, 2019",17,Never Split the Difference,Chris Voss & Tahl Raz,Spiegel & Grau,Jenny Bent
"August 18, 2019",18,Born a Crime,Trevor Noah,HarperCollins Leadership,Susan Raihofer
"August 18, 2019",19,"Girl, Stop Apologizing",Rachel Hollis,Random House Canada,Lisa DiMona
"August 18, 2019",20,12 Rules for Life,Jordan B. Peterson,Random House,Jenny Bent
"August 25, 2019",1,Educated,Tara Westover,Random House,Nicole Resciniti
"August 25, 2019",2,Thank You for My Service,Mat Best et al.,Bantam,Susan Raihofer
"August 25, 2019",3,Becoming,Michelle Obama,Crown,Nicole Resciniti
"August 25, 2019",4,The Skeptics' Guide to the Universe,Steven Novella,Grand Central Publishing,Susan Raihofer
"August 25, 2019",5,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association (APA),Nicole Resciniti
"August 25, 2019",6,Can't Hurt Me,David Goggins,Lioncrest Publishing,Susan Raihofer
"August 25, 2019",7,How to Behave Badly in Elizabethan England,Ruth Goodman,Liveright,Jenny Bent
"August 25, 2019",8,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Nicole Resciniti
"August 25, 2019",9,Atomic Habits,James Clear,Avery,Susan Raihofer
"August 25, 2019",10,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jenny Bent
"August 25, 2019",11,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Susan Raihofer
"August 25, 2019",12,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Cristina Concepcion
"August 25, 2019",13,Dare to Lead,Brené Brown,Random House,Jenny Bent
"August 25, 2019",14,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Nicole Resciniti
"August 25, 2019",15,Unfu*k Yourself,Gary John Bishop,HarperOne,Mollie Glick
"August 25, 2019",16,Born a Crime,Trevor Noah,Spiegel & Grau,Susan Raihofer
"August 25, 2019",17,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Cristina Concepcion
"August 25, 2019",18,12 Rules for Life,Jordan B. Peterson,Random House Canada,Jenny Bent
"August 25, 2019",19,Never Split the Difference,Chris Voss & Tahl Raz,HarperBusiness,Nicole Resciniti
"August 25, 2019",20,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"September 1, 2019",1,Educated,Tara Westover,Random House,Susan Raihofer
"September 1, 2019",2,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",Jenny Bent
"September 1, 2019",3,Call Sign Chaos,Jim Mattis & Bing West,Random House,Lisa DiMona
"September 1, 2019",4,Becoming,Michelle Obama,Crown,Mollie Glick
"September 1, 2019",5,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jan Miller
"September 1, 2019",6,Born a Crime,Trevor Noah,Spiegel & Grau,James Bell
"September 1, 2019",7,Can't Hurt Me,David Goggins,Lioncrest Publishing,Peter Steinberg
"September 1, 2019",8,Publication Manual of the American Psychological Association,American Psychological Association,American Psychological Association (APA),Susan Raihofer
"September 1, 2019",9,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jenny Bent
"September 1, 2019",10,Atomic Habits,James Clear,Avery,Lisa DiMona
"September 1, 2019",11,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"September 1, 2019",12,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Jan Miller
"September 1, 2019",13,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,James Bell
"September 1, 2019",14,Lightly,Francine Jay,Houghton Mifflin Harcourt,Peter Steinberg
"September 1, 2019",15,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Lisa DiMona
"September 1, 2019",16,Dare to Lead,Brené Brown,Random House,Susan Raihofer
"September 1, 2019",17,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Jenny Bent
"September 1, 2019",18,Unfu*k Yourself,Gary John Bishop,HarperOne,Kevan Lyon
"September 1, 2019",19,Thank You for My Service,Mat Best et al.,Bantam,Tina Bennett
"September 1, 2019",20,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Mollie Glick
"September 8, 2019",1,Call Sign Chaos,Jim Mattis & Bing West,Random House,Kevan Lyon
"September 8, 2019",2,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",James Bell
"September 8, 2019",3,Educated,Tara Westover,Random House,Lisa DiMona
"September 8, 2019",4,Becoming,Michelle Obama,Crown,Susan Raihofer
"September 8, 2019",5,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Jenny Bent
"September 8, 2019",6,The Oracle,Jonathan Cahn,Frontline,Kevan Lyon
"September 8, 2019",7,My Own Words,Ruth Bader Ginsburg,Simon & Schuster,Tina Bennett
"September 8, 2019",8,Sapiens,Yuval Noah Harari,Harper,Mollie Glick
"September 8, 2019",9,Atomic Habits,James Clear,Avery,Kevan Lyon
"September 8, 2019",10,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,James Bell
"September 8, 2019",11,Can't Hurt Me,David Goggins,Lioncrest Publishing,Lisa DiMona
"September 8, 2019",12,"Girl, Wash Your Face",Rachel Hollis,Thomas Nelson,Susan Raihofer
"September 8, 2019",13,Born a Crime,Trevor Noah,Spiegel & Grau,Jenny Bent
"September 8, 2019",14,Unfu*k Yourself,Gary John Bishop,HarperOne,Mollie Glick
"September 8, 2019",15,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,James Bell
"September 8, 2019",16,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Peter Steinberg
"September 8, 2019",17,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Lisa DiMona
"September 8, 2019",18,How to Win Friends and Influence People,Dale Carnegie,Simon & Schuster,Susan Raihofer
"September 8, 2019",19,Dare to Lead,Brené Brown,Random House,Jenny Bent
"September 8, 2019",20,How To,Randall Munroe,Riverhead Books,Mollie Glick
"September 15, 2019",1,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",James Bell
"September 15, 2019",2,The Only Plane in the Sky,Garrett M. Graff,Avid Reader Press,Peter Steinberg
"September 15, 2019",3,Educated,Tara Westover,Random House,Susan Raihofer
"September 15, 2019",4,She Said,Jodi Kantor & Megan Twohey,Penguin Press,Lisa DiMona
"September 15, 2019",5,Everything Is Figureoutable,Marie Forleo,Portfolio,Steve Ross
"September 15, 2019",6,Call Sign Chaos,Jim Mattis & Bing West,Random House,Jenny Bent
"September 15, 2019",7,Becoming,Michelle Obama,Crown,Mollie Glick
"September 15, 2019",8,Lifespan,David A. Sinclair & Matthew D. LaPlante,Atria Books,James Bell
"September 15, 2019",9,The Education of an Idealist,Samantha Power,Dey Street Books,Susan Raihofer
"September 15, 2019",10,Atomic Habits,James Clear,Avery,Lisa DiMona
"September 15, 2019",11,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Steve Ross
"September 15, 2019",12,Can't Hurt Me,David Goggins,Lioncrest Publishing,Jenny Bent
"September 15, 2019",13,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Mollie Glick
"September 15, 2019",14,Open Borders Inc.,Michelle Malkin,Regnery Publishing,James Bell
"September 15, 2019",15,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Lisa DiMona
"September 15, 2019",16,Why Meadow Died,Andrew Pollack & Max Eden,Post Hill Press,Susan Raihofer
"September 15, 2019",17,The Oracle,Jonathan Cahn,Frontline,Jay Mandel
"September 15, 2019",18,Rich Dad Poor Dad,Robert T. Kiyosaki,Plata Publishing,Steve Ross
"September 15, 2019",19,Unfu*k Yourself,Gary John Bishop,HarperOne,Jenny Bent
"September 15, 2019",20,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,James Bell
"September 22, 2019",1,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",Mollie Glick
"September 22, 2019",2,Permanent Record,Edward Snowden,Metropolitan Books,Lisa DiMona
"September 22, 2019",3,I Hear You,Michael S. Sorensen,Autumn Creek Press,Susan Raihofer
"September 22, 2019",4,Educated,Tara Westover,Random House,Jay Mandel
"September 22, 2019",5,How the Earth Works,The Great Courses,Abrams Press,Steve Ross
"September 22, 2019",6,Ten Drugs,Thomas Hager,Crown,Jenny Bent
"September 22, 2019",7,Becoming,Michelle Obama,Mango,James Bell
"September 22, 2019",8,The 7 Habits of Highly Effective People,Stephen R. Covey,Penguin Press,Mollie Glick
"September 22, 2019",9,She Said,Jodi Kantor & Megan Twohey,Lioncrest Publishing,Jay Mandel
"September 22, 2019",10,Can't Hurt Me,David Goggins,Avery,Lisa DiMona
"September 22, 2019",11,Atomic Habits,James Clear,Harper,Jenny Bent
"September 22, 2019",12,The Subtle Art of Not Giving a F*ck,Mark Manson,Random House,Susan Raihofer
"September 22, 2019",13,Call Sign Chaos,Jim Mattis & Bing West,Plata Publishing,Steve Ross
"September 22, 2019",14,Rich Dad Poor Dad,Robert T. Kiyosaki,HarperCollins Leadership,James Bell
"September 22, 2019",15,"Girl, Stop Apologizing",Rachel Hollis,Houghton Mifflin Harcourt,Jay Mandel
"September 22, 2019",16,Maybe You Should Talk to Someone,Lori Gottlieb,HarperOne,Lisa DiMona
"September 22, 2019",17,Unfu*k Yourself,Gary John Bishop,Simon & Schuster,Jenny Bent
"September 22, 2019",18,How to Win Friends and Influence People,Dale Carnegie,Portfolio,Susan Raihofer
"September 22, 2019",19,Everything Is Figureoutable,Marie Forleo,Harper,Steve Ross
"September 22, 2019",20,Sapiens,Yuval Noah Harari,"Little, Brown and Company",James Bell
"September 29, 2019",1,Inside Out,Demi Moore,Harper,Lisa DiMona
"September 29, 2019",2,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",Jenny Bent
"September 29, 2019",3,On Tyranny,Timothy Snyder,Tim Duggan Books,Susan Raihofer
"September 29, 2019",4,Over the Top,Jonathan Van Ness,HarperOne,Steve Ross
"September 29, 2019",5,Educated,Tara Westover,Random House,James Bell
"September 29, 2019",6,Permanent Record,Edward Snowden,Metropolitan Books,Lisa DiMona
"September 29, 2019",7,Know My Name,Chanel Miller,Viking,Jenny Bent
"September 29, 2019",8,The United States of Trump,Bill O'Reilly,Henry Holt and Co.,Susan Raihofer
"September 29, 2019",9,Super Attractor,Gabrielle Bernstein,Hay House Inc.,Steve Ross
"September 29, 2019",10,The Ride of a Lifetime,Robert Iger,Random House,James Bell
"September 29, 2019",11,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Lisa DiMona
"September 29, 2019",12,Exonerated,Dan Bongino,Post Hill Press,Jenny Bent
"September 29, 2019",13,Understanding Complexity,Scott E. Page & The Great Courses,The Great Courses,Tina Bennett
"September 29, 2019",14,The Power of Vulnerability,Brené Brown,Sounds True,Susan Raihofer
"September 29, 2019",15,Becoming,Michelle Obama,Crown,James Bell
"September 29, 2019",16,Cognitive Behavioral Therapy,Jason M. Satterfield & The Great Courses,The Great Courses,Steve Ross
"September 29, 2019",17,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Peter McGuigan
"September 29, 2019",18,Can't Hurt Me,David Goggins,Lioncrest Publishing,Mollie Glick
"September 29, 2019",19,Chris Beat Cancer,Chris Wark,Hay House Inc.,Lisa DiMona
"September 29, 2019",20,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Jenny Bent
"October 6, 2019",1,Blowout,Rachel Maddow,Crown,Tina Bennett
"October 6, 2019",2,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",Susan Raihofer
"October 6, 2019",3,Inside Out,Demi Moore,Harper,James Bell
"October 6, 2019",4,Educated,Tara Westover,Random House,Steve Ross
"October 6, 2019",5,The Book of Gutsy Women,Hillary Rodham Clinton & Chelsea Clinton,Simon & Schuster,Peter McGuigan
"October 6, 2019",6,Over the Top,Jonathan Van Ness,HarperOne,Mollie Glick
"October 6, 2019",7,Stillness Is the Key,Ryan Holiday,Portfolio,Jenny Bent
"October 6, 2019",8,Becoming,Michelle Obama,Crown,Lisa DiMona
"October 6, 2019",9,Permanent Record,Edward Snowden,Metropolitan Books,Susan Raihofer
"October 6, 2019",10,Unfu*k Yourself,Gary John Bishop,HarperOne,Peter McGuigan
"October 6, 2019",11,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,James Bell
"October 6, 2019",12,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Steve Ross
"October 6, 2019",13,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Peter Steinberg
"October 6, 2019",14,Atomic Habits,James Clear,Avery,Jenny Bent
"October 6, 2019",15,Can't Hurt Me,David Goggins,Lioncrest Publishing,Lisa DiMona
"October 6, 2019",16,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,Susan Raihofer
"October 6, 2019",17,Super Attractor,Gabrielle Bernstein,Hay House Inc.,Peter McGuigan
"October 6, 2019",18,From Here to Eternity,Caitlin Doughty,W. W. Norton & Company,James Bell
"October 6, 2019",19,The Ride of a Lifetime,Robert Iger,Random House,Steve Ross
"October 6, 2019",20,The United States of Trump,Bill O'Reilly,Henry Holt and Co.,Peter Steinberg
"October 13, 2019",1,Talking to Strangers,Malcolm Gladwell,"Little, Brown and Company",Jenny Bent
"October 13, 2019",2,Blowout,Rachel Maddow,Crown,Lisa DiMona
"October 13, 2019",3,Catch and Kill,Ronan Farrow,"Little, Brown and Company",Susan Raihofer
"October 13, 2019",4,Educated,Tara Westover,Random House,Steve Ross
"October 13, 2019",5,Super Attractor,Gabrielle Bernstein,Hay House Inc.,James Bell
"October 13, 2019",6,Inside Out,Demi Moore,Harper,Mollie Glick
"October 13, 2019",7,"Girl, Stop Apologizing",Rachel Hollis,HarperCollins Leadership,Jenny Bent
"October 13, 2019",8,Deep State,James B. Stewart,Penguin Press,Lisa DiMona
"October 13, 2019",9,Becoming,Michelle Obama,Crown,Susan Raihofer
"October 13, 2019",10,Can't Hurt Me,David Goggins,Lioncrest Publishing,Steve Ross
"October 13, 2019",11,Atomic Habits,James Clear,Avery,James Bell
"October 13, 2019",12,Witch Hunt,Gregg Jarrett,Broadside e-books,Mollie Glick
"October 13, 2019",13,Maybe You Should Talk to Someone,Lori Gottlieb,Houghton Mifflin Harcourt,Susan Raihofer
"October 13, 2019",14,Unfu*k Yourself,Gary John Bishop,HarperOne,Jenny Bent
"October 13, 2019",15,The 7 Habits of Highly Effective People,Stephen R. Covey,Mango,Lisa DiMona
"October 13, 2019",16,Me,Elton John,Henry Holt and Co.,Steve Ross
"October 13, 2019",17,Stillness Is the Key,Ryan Holiday,Portfolio,Peter McGuigan
"October 13, 2019",18,The Subtle Art of Not Giving a F*ck,Mark Manson,Harper,James Bell
